0.25,0.25,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.56190536903055011,-0.56190536903055011,-0.63519094963511269,-0.63519094963511269,-0.63519094963511269,-0.63519094963511269,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.030584909647467965,-0.030584909647467965,-0.54979988928754542,-0.54979988928754542,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-1.3312447960501801,-1.3312447960501801
0.25,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.56190536903055011,-0.63519094963511269,-0.63519094963511269,-0.63519094963511269,-0.63519094963511269,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,-0.54979988928754542,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801
0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.63519094963511269,-0.63519094963511269,-0.63519094963511269,-0.63519094963511269,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801
0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.63519094963511269,-0.63519094963511269,-0.63519094963511269,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,0.44577136428219027,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,0.30726871812953765
0.25,0.25,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.63519094963511269,-0.63519094963511269,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,0.44577136428219027,0.44577136428219027,-1.3312447960501801,-1.3312447960501801,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,0.30726871812953765,0.30726871812953765
0.25,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.63519094963511269,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,0.44577136428219027,0.44577136428219027,0.44577136428219027,-1.3312447960501801,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,0.30726871812953765,0.30726871812953765,0.30726871812953765
0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.44577136428219027,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,0.30726871812953765,0.30726871812953765,0.30726871812953765,0.30726871812953765
0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.125,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.7755564770027229,-0.77667099125089101,-0.77667099125089101,-0.77667099125089101,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,0.30726871812953765,0.30726871812953765,0.30726871812953765,0.30726871812953765,1.0887136248921723
0.125,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.125,0.125,-0.80008350599537914,-0.80008350599537914,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.7755564770027229,0.7755564770027229,-0.77667099125089101,-0.77667099125089101,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,0.30726871812953765,0.30726871812953765,0.30726871812953765,0.30726871812953765,1.0887136248921723,1.0887136248921723
0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.125,0.125,0.125,-0.80008350599537914,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.7755564770027229,0.7755564770027229,0.7755564770027229,-0.77667099125089101,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,0.30726871812953765,0.30726871812953765,0.30726871812953765,0.30726871812953765,1.0887136248921723,1.0887136248921723,1.0887136248921723
0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.7755564770027229,0.7755564770027229,0.7755564770027229,0.7755564770027229,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,0.30726871812953765,0.30726871812953765,0.30726871812953765,0.30726871812953765,1.0887136248921723,1.0887136248921723,1.0887136248921723,1.0887136248921723
0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,-0.78176211084423852,-0.78176211084423852,-0.78176211084423852,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.7755564770027229,0.7755564770027229,0.7755564770027229,0.7755564770027229,1.1419843800255385,-0.87750259212348902,-0.87750259212348902,-0.87750259212348902,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,0.30726871812953765,0.30726871812953765,0.30726871812953765,0.30726871812953765,1.0887136248921723,1.0887136248921723,1.0887136248921723,1.0887136248921723,1.5928716292551621
0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,-0.78176211084423852,-0.78176211084423852,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.7755564770027229,0.7755564770027229,0.7755564770027229,0.7755564770027229,1.1419843800255385,1.1419843800255385,-0.87750259212348902,-0.87750259212348902,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,0.30726871812953765,0.30726871812953765,0.30726871812953765,0.30726871812953765,1.0887136248921723,1.0887136248921723,1.0887136248921723,1.0887136248921723,1.5928716292551621,1.5928716292551621
0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.78176211084423852,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.80008350599537914,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.48861978842598708,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,-0.030584909647467965,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.44577136428219027,0.7755564770027229,0.7755564770027229,0.7755564770027229,0.7755564770027229,1.1419843800255385,1.1419843800255385,1.1419843800255385,-0.87750259212348902,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.92791839255978814,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-0.82708679168719013,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,-1.3312447960501801,0.30726871812953765,0.30726871812953765,0.30726871812953765,0.30726871812953765,1.0887136248921723,1.0887136248921723,1.0887136248921723,1.0887136248921723,1.5928716292551621,1.5928716292551621,1.5928716292551621
