site,date,start_hour,value,variable,units,quality,prelim,met_source,obs_type,minutes,name 
3661,2017-10-09,13,82.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-09,14,83.48,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-09,15,82.40,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-09,16,78.98,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-09,17,74.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-09,18,71.24,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-09,19,68.18,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-09,20,66.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-09,21,66.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-09,22,63.32,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-09,23,60.44,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,0,58.64,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,1,57.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,2,56.30,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,3,55.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,4,54.14,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,5,54.32,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,6,54.50,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,7,59.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,8,66.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,9,71.60,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,10,75.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,11,76.82,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,12,78.80,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,13,79.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,14,78.98,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,15,76.28,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,16,74.30,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,17,70.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,18,66.74,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,19,63.86,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,20,61.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,21,59.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,22,57.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-10,23,56.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,0,56.66,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,1,54.68,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,2,54.32,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,3,53.78,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,4,53.24,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,5,52.52,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,6,53.24,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,7,54.68,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,8,57.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,9,60.44,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,10,63.32,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,11,65.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,12,68.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,13,68.72,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,14,69.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,15,69.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,16,66.74,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,17,63.32,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,18,60.98,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,19,59.18,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,20,58.28,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,21,57.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,22,55.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-11,23,53.42,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,0,51.98,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,1,50.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,2,49.28,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,3,48.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,4,47.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,5,48.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,6,48.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,7,52.88,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,8,59.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,9,65.48,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,10,68.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,11,70.88,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,12,72.14,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,13,73.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,14,74.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,15,73.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,16,70.16,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,17,65.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,18,61.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,19,58.46,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,20,58.64,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,21,58.28,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,22,55.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-12,23,53.42,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,0,51.44,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,1,49.46,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,2,49.64,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,3,47.66,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,4,46.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,5,47.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,6,47.66,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,7,52.52,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,8,57.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,9,62.78,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,10,66.20,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,11,70.16,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,12,73.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,13,76.10,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,14,76.64,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,15,75.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,16,71.42,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,17,66.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,18,64.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,19,62.42,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,20,61.34,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,21,60.08,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,22,57.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-13,23,55.94,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,0,53.78,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,1,52.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,2,51.62,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,3,50.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,4,50.18,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,5,51.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,6,57.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,7,62.96,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,8,68.90,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,9,70.88,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,10,72.86,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,11,75.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,12,76.64,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,13,78.44,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,14,79.34,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,15,79.34,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,16,77.18,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,17,72.50,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,18,68.36,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,19,66.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,20,64.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,21,59.72,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,22,57.20,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-14,23,55.22,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,0,54.86,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,1,53.96,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,2,52.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,3,51.44,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,4,50.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,5,49.10,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,6,49.82,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,7,55.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,8,61.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,9,68.18,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,10,72.86,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,11,77.36,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,12,80.78,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,13,83.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,14,84.74,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,15,83.48,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,16,80.78,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,17,75.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,18,73.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,19,71.42,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,20,69.44,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,21,66.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,22,62.42,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-15,23,59.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,0,57.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,1,56.30,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,2,55.76,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,3,54.68,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,4,53.96,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,5,53.24,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,6,53.96,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,7,58.28,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,8,63.86,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,9,70.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,10,76.28,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,11,79.88,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,12,83.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,13,84.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,14,84.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,15,84.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,16,80.78,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,17,75.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,18,73.40,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,19,70.88,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,20,68.18,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,21,65.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,22,62.96,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-16,23,61.34,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,0,61.34,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,1,60.62,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,2,58.82,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,3,57.74,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,4,56.48,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,5,57.02,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,6,57.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,7,59.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,8,63.68,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,9,70.16,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,10,74.48,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,11,76.46,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,12,78.62,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,13,78.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,14,77.90,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,15,78.62,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,16,77.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,17,70.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,18,66.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,19,63.50,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,20,61.16,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,21,60.08,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,22,59.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-17,23,56.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,0,55.40,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
3661,2017-10-18,1,53.42,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,,A60,0,San Jose-Jackson Street 
