site,date,start_hour,value,variable,units,quality,prelim,name 
3810,2017-10-12,10,0.0210,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,11,0.0200,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,12,0.0206,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,13,0.0213,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,14,0.0240,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,15,0.0266,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,16,0.0278,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,17,0.0313,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,18,0.0311,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,19,0.0273,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,20,0.0321,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,21,0.0361,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,22,0.0287,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-12,23,0.0285,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,0,0.0269,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,1,0.0241,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,2,0.0233,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,4,0.0255,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,5,0.0293,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,6,0.0353,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,7,0.0332,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,8,0.0402,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,9,0.0356,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,10,0.0338,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,11,0.0290,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,12,0.0229,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,13,0.0206,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,14,0.0255,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,15,0.0276,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,16,0.0283,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,17,0.0292,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,18,0.0239,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,19,0.0215,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,20,0.0265,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,21,0.0344,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,22,0.0334,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-13,23,0.0255,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,0,0.0305,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,1,0.0280,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,2,0.0253,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,4,0.0205,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,5,0.0266,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,6,0.0229,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,7,0.0244,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,8,0.0287,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,9,0.0127,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,10,0.0093,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,11,0.0135,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,12,0.0130,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,13,0.0128,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,14,0.0131,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,15,0.0173,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,16,0.0196,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,17,0.0310,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,18,0.0355,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,19,0.0360,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,20,0.0305,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,21,0.0292,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,22,0.0257,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-14,23,0.0321,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,0,0.0314,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,1,0.0300,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,2,0.0275,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,4,0.0239,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,5,0.0239,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,6,0.0240,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,7,0.0284,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,8,0.0247,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,9,0.0169,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,10,0.0151,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,11,0.0143,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,12,0.0162,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,13,0.0157,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,14,0.0177,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,15,0.0150,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,16,0.0213,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,17,0.0276,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,18,0.0364,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,19,0.0490,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,20,0.0450,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,21,0.0474,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,22,0.0435,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-15,23,0.0442,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,0,0.0400,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,1,0.0363,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,2,0.0318,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,4,0.0345,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,5,0.0311,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,6,0.0376,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,7,0.0457,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,9,0.0414,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,10,0.0404,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,11,0.0355,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,12,0.0425,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,13,0.0322,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,14,0.0295,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,15,0.0384,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,16,0.0322,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,17,0.0383,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,18,0.0634,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,19,0.0769,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,20,0.0506,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,21,0.0590,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,22,0.0586,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-16,23,0.0561,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,0,0.0510,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,1,0.0439,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,2,0.0405,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,4,0.0348,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,5,0.0377,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,6,0.0444,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,7,0.0489,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,8,0.0554,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,9,0.0535,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,10,0.0454,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,11,0.0447,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,12,0.0278,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,13,0.0389,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,14,0.0268,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,15,0.0253,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,16,0.0334,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,17,0.0581,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,18,0.0415,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,19,0.0423,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,20,0.0413,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,21,0.0308,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,22,0.0234,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-17,23,0.0223,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,0,0.0194,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,1,0.0234,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,2,0.0188,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,4,0.0254,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,5,0.0244,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,6,0.0240,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,7,0.0266,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,8,0.0303,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,9,0.0317,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,10,0.0346,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,11,0.0348,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,12,0.0336,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,13,0.0259,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,14,0.0258,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,15,0.0316,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,16,0.0233,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,17,0.0203,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,18,0.0259,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,19,0.0282,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,20,0.0245,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,21,0.0251,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,22,0.0225,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-18,23,0.0157,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,0,0.0150,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,1,0.0112,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,2,0.0057,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,4,0.0121,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,5,0.0124,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,6,0.0113,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,7,0.0129,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,8,0.0131,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,9,0.0192,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,10,0.0141,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,11,0.0116,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,12,0.0125,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,13,0.0151,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,14,0.0084,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,15,0.0109,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,16,0.0123,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,17,0.0095,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,18,0.0096,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,19,0.0104,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,20,0.0119,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,21,0.0108,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,22,0.0061,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-19,23,0.0048,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,0,0.0043,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,1,0.0072,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,2,0.0062,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,4,0.0216,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,5,0.0358,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,6,0.0347,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,7,0.0286,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,8,0.0223,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,9,0.0158,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,10,0.0152,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,11,0.0169,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,12,0.0119,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,13,0.0123,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,14,0.0140,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,15,0.0130,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,16,0.0154,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,17,0.0177,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,18,0.0110,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,19,0.0108,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,20,0.0130,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,21,0.0178,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,22,0.0154,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-20,23,0.0122,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,0,0.0111,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,1,0.0171,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,2,0.0187,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,4,0.0181,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,5,0.0181,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,6,0.0223,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,7,0.0222,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,8,0.0231,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,9,0.0214,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,10,0.0157,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,11,0.0126,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,12,0.0132,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,13,0.0141,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,14,0.0141,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,15,0.0150,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,16,0.0167,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,17,0.0199,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,18,0.0148,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,19,0.0146,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,20,0.0155,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,21,0.0180,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,22,0.0215,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-21,23,0.0175,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,0,0.0187,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,1,0.0180,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,2,0.0163,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,4,0.0125,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,5,0.0134,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,6,0.0131,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,7,0.0169,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,8,0.0258,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,9,0.0143,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,10,0.0120,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,11,0.0099,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,12,0.0107,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,13,0.0131,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,14,0.0134,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,15,0.0137,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,16,0.0136,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,17,0.0187,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,18,0.0244,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,19,0.0265,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,20,0.0292,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,21,0.0249,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,22,0.0228,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-22,23,0.0233,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,0,0.0219,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,1,0.0205,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,2,0.0202,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,4,0.0210,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,5,0.0189,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,6,0.0201,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,7,0.0261,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,8,0.0309,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,9,0.0285,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,10,0.0172,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,11,0.0163,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,12,0.0179,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,13,0.0196,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,14,0.0194,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,15,0.0210,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,16,0.0260,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,17,0.0366,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,18,0.0413,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,19,0.0389,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,20,0.0331,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,21,0.0291,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,22,0.0276,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-23,23,0.0269,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,0,0.0279,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
3810,2017-10-24,1,0.0252,NO2,Parts Per Million ( ppm ),,,San Jose-Knox Avenue                     
