site,date,start_hour,value,variable,units,quality,prelim,name 
3810,2017-10-10,19,30,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-10,20,42,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-10,21,40,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-10,22,25,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-10,23,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,0,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,1,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,2,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,3,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,4,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,5,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,6,25,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,7,26,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,8,23,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,9,44,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,10,44,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,11,46,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,12,55,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,13,111,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,14,115,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,15,129,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,16,56,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,17,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,18,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,19,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,20,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,21,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,22,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-11,23,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,0,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,1,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,2,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,3,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,4,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,5,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,6,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,7,30,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,8,57,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,9,57,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,10,29,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,11,40,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,12,41,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,13,52,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,14,41,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,15,45,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,16,59,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,17,86,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,18,55,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,19,35,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,20,33,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,21,64,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,22,67,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-12,23,63,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,0,57,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,1,55,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,2,49,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,3,52,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,4,47,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,5,46,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,6,48,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,7,50,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,8,48,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,9,47,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,10,45,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,11,43,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,12,34,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,13,30,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,14,29,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,15,38,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,16,50,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,17,53,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,18,77,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,19,50,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,20,46,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,21,63,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,22,61,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-13,23,45,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,0,52,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,1,53,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,2,47,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,3,53,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,4,47,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,5,58,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,6,52,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,7,43,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,8,35,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,9,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,10,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,11,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,12,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,13,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,14,4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,15,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,16,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,17,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,18,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,19,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,20,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,21,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,22,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-14,23,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,0,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,1,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,2,23,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,3,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,4,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,5,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,6,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,7,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,8,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,9,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,10,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,11,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,12,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,13,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,14,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,15,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,16,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,17,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,18,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,19,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,20,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,21,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,22,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-15,23,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,0,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,1,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,2,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,3,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,4,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,5,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,6,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,7,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,8,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,9,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,10,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,11,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,12,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,13,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,14,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,15,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,16,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,17,27,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,18,27,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,19,36,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,20,29,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,21,26,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,22,26,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-16,23,27,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,0,29,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,1,27,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,2,23,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,3,24,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,4,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,5,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,6,26,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,7,24,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,8,27,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,9,34,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,10,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,11,25,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,12,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,13,29,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,14,33,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,15,46,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,16,35,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,17,52,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,18,32,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,19,26,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,20,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,21,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,22,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-17,23,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,0,20,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,1,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,2,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,3,24,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,4,26,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,5,24,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,6,26,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,7,25,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,8,35,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,9,40,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,10,40,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,11,45,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,13,36,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,14,32,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,15,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,16,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,17,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,18,19,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,19,18,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,20,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,21,16,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,22,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-18,23,11,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-19,0,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-19,1,9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-19,2,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-19,3,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-19,4,1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-19,5,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-19,6,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-19,7,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-19,8,7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-19,9,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-19,10,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
3810,2017-10-19,11,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,San Jose-Knox Avenue                     
